#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B18F1D
#Date Time: 2026-07-09 06:27:26.918
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
0.03414932432432434,0.4336614809133684,0.002518466149632616
0.03417432432432435,0.4229106189334319,-0.02363957739886193
0.03419932432432435,0.410815899206015,-0.05147441861069538
0.03422432432432435,0.3990571439154654,-0.07796782169185011
0.03424932432432434,0.3869624241880429,-0.104125865240332
0.03427432432432434,0.3748677044606205,-0.1292778301907954
0.03429932432432435,0.361765091422573,-0.1544297951412703
0.03432432432432435,0.3473186206370472,-0.1799171196243949
0.03434932432432435,0.3332081142883878,-0.2054044441075311
0.03437432432432434,0.3177537501922368,-0.2298856899926487
0.03439932432432434,0.3036432438435774,-0.2536962168124207
0.03442432432432435,0.2895327374949113,-0.2775067436322037
0.03444932432432435,0.2750862667093855,-0.3016526299846375
0.03447432432432435,0.2606397959238532,-0.3261338758697552
0.03449932432432434,0.2455213962645752,-0.3512858408202185
0.03452432432432434,0.23073896104217,-0.376102446238009
0.03454932432432435,0.2159565258197579,-0.3995776135251188
0.03457432432432435,0.2008381261604868,-0.4230527808122073
0.03459932432432435,0.1863916553749545,-0.4458572290339607
0.03462432432432434,0.1709372912788036,-0.4676555986576957
0.03464932432432434,0.1568267849301441,-0.4894539682814306
0.03467432432432435,0.143052243018351,-0.51058161883983
0.03469932432432435,0.128941736669698,-0.5327153479962276
0.03472432432432435,0.1151671947579113,-0.5551844366853081
0.03474932432432434,0.100720723972379,-0.5776535253743887
0.03477432432432434,0.08593828874997378,-0.6007933331288151
0.03479932432432435,0.07182778240130801,-0.6225917027525598
0.03482432432432435,0.05805324048952763,-0.6443900723762849
0.03484932432432435,0.0429348408302496,-0.6655177229346741
0.03487432432432434,0.02815240560784442,-0.6856392948950448
0.03489932432432434,0.01336997038543923,-0.706766945453434
0.03492432432432435,-0.001412464836972827,-0.7272238769464868
0.03494932432432435,-0.01653086449624398,-0.747680808439521
0.03497432432432435,-0.0323211930292677,-0.7684730994652375
0.03499932432432434,-0.0494553793097828,-0.7875885928275895
0.03502432432432434,-0.06658956559029791,-0.8087162433859788
0.03504932432432434,-0.08439568074455059,-0.8274963772156495
0.03507432432432435,-0.1025377603356923,-0.8459411515126646
0.03509932432432435,-0.118328088868716,-0.8637152067443253
0.03512432432432434,-0.1337824529648669,-0.8804831833779676
0.03514932432432434,-0.1499087459347635,-0.8995986767403197
0.03517432432432434,-0.1663710033415254,-0.9180434510373178
0.03519932432432435,-0.1851850118064122,-0.9374943039323511
0.03522432432432435,-0.2026551625238002,-0.9579512354253947
0.03524932432432434,-0.2187814554936967,-0.9760606501897283
0.03527432432432434,-0.2342358195898476,-0.9955115030847533
