#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B18F1D
#Date Time: 2026-07-09 05:32:31.042
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V)
0.09021237373737372,0.1477557451345773
0.09023737373737373,0.1622022159201165
0.09026237373737372,0.1773206155793876
0.09028737373737372,0.1914311219280471
0.09031237373737372,0.2048696994029609
0.09033737373737372,0.2169644191303834
0.09036237373737373,0.2277152811103196
0.09038737373737372,0.2391380719639911
0.09041237373737372,0.250224898380795
0.09043737373737372,0.2626555825450902
0.09046237373737372,0.2760941600200041
0.09048737373737373,0.2895327374949246
0.09051237373737372,0.3043151727173231
0.09053737373737372,0.3177537501922368
0.09056237373737372,0.3311923276671507
0.09058737373737372,0.3436230118314459
0.09061237373737373,0.3557177315588737
0.09063737373737372,0.3674764868494179
0.09066237373737372,0.3788992777030947
0.09068737373737372,0.3913299618673899
0.09071237373737372,0.4044325749054309
0.09073737373737373,0.4171992235066051
0.09076237373737372,0.4306378009815128
0.09078737373737372,0.4434044495826809
0.09081237373737372,0.456171098183849
0.09083737373737372,0.4675938890375258
0.09086237373737373,0.4786807154543347
0.09088737373737373,0.4897675418711335
0.09091237373737372,0.5005184038510646
0.09093737373737372,0.5119411947047414
0.09096237373737372,0.5243718788690367
0.09098737373737373,0.5361306341595923
0.09101237373737373,0.5492332471976272
0.09103737373737372,0.5613279669250496
0.09106237373737372,0.5734226866524721
0.09108737373737372,0.5841735486324031
0.09111237373737371,0.5945884461754565
0.09113737373737373,0.6053393081553923
0.09116237373737372,0.6144103479509592
0.09118737373737372,0.625497174367763
0.09121237373737372,0.6362480363476941
0.09123737373737371,0.6463269694538749
0.09126237373737373,0.6577497603075562
0.09128737373737372,0.6681646578506144
0.09131237373737372,0.6789155198305454
0.09133737373737372,0.6893304173736036
0.09136237373737371,0.6984014571691664
0.09138737373737373,0.7084803902753558
0.09141237373737372,0.7172154656340497
0.09143737373737372,0.7262865054296166
0.09146237373737372,0.7363654385358019
0.09148737373737371,0.7447645494576193
0.09151237373737373,0.7548434825638084
0.09153737373737372,0.7632425934856295
0.09156237373737372,0.7723136332811963
0.09158737373737372,0.7810487086398903
0.09161237373737371,0.7884399262510896
0.09163737373737373,0.7971750016097868
0.09166237373737372,0.8042302547841166
0.09168737373737372,0.8126293657059377
0.09171237373737372,0.820692512190886
0.09173737373737371,0.8284196942389579
0.09176237373737373,0.8368188051607826
0.09178737373737372,0.8432021294613666
0.09181237373737372,0.8499214181988235
0.09183737373737372,0.8563047424994076
0.09186237373737371,0.861344209052498
0.09188737373737373,0.8677275333530844
0.09191237373737372,0.8720950710324313
0.09193737373737372,0.8778064664592697
0.09196237373737372,0.8838538263229809
0.09198737373737371,0.8888932928760712
0.09201237373737373,0.8956125816135305
0.09203737373737372,0.9003160837297504
0.09206237373737372,0.9060274791565887
0.09208737373737372,0.9114029101465542
0.09211237373737372,0.9150985189521539
0.09213737373737373,0.9204739499421211
0.09216237373737372,0.9241695587477223
0.09218737373737372,0.9282011319901965
0.09221237373737372,0.9325686696695434
0.09223737373737372,0.9355923496013977
0.09226237373737373,0.9399598872807461
0.09228737373737372,0.942311638338856
0.09231237373737372,0.9453353182707116
0.09233737373737372,0.9476870693288215
0.09236237373737372,0.9493668915131849
0.09238737373737373,0.9520546070081685
0.09241237373737372,0.9533984647556598
0.09243737373737372,0.9557502158137697
0.09246237373737372,0.9584379313087525
0.09248737373737372,0.9604537179299896
0.09251237373737373,0.9638133622987181
0.09253737373737372,0.9654931844830823
0.09256237373737372,0.9678449355411922
0.09258737373737372,0.9691887932886836
0.09261237373737372,0.9698607221624292
0.09263737373737373,0.9712045799099206
0.09266237373737372,0.9705326510361749
0.09268737373737372,0.9708686154730478
0.09271237373737372,0.9708686154730478
0.09273737373737372,0.9698607221624292
0.09276237373737373,0.9705326510361749
0.09278737373737372,0.9688528288518107
0.09281237373737372,0.9685168644149379
0.09283737373737372,0.9678449355411922
0.09286237373737372,0.9658291489199551
0.09288737373737373,0.9654931844830812
0.09291237373737372,0.9631414334249724
