#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B18F1D
#Date Time: 2026-07-09 05:33:35.631
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
0.09020714285714283,0.007994539395473711,-1.101820474942045
0.09023214285714284,0.007322610521727715,-1.099808317746006
0.09025714285714284,0.00665068164798233,-1.095784003353934
0.09028214285714284,0.006314717211109485,-1.094442565223242
0.09030714285714284,0.00530682390049095,-1.091424329429187
0.09033214285714283,0.004298930589872414,-1.089747531765823
0.09035714285714284,0.003627001716126266,-1.089412172233149
0.09038214285714284,0.002619108405508189,-1.087400015037113
0.09040714285714284,0.001275250658016808,-1.088070734102458
0.09043214285714284,0.0009392862211439635,-1.08706465550444
0.09045714285714283,0.0002673573473982732,-1.08706465550444
0.09048214285714284,-0.0004045715263475697,-1.088406093635131
0.09050714285714284,-0.0007405359632202621,-1.087400015037113
0.09053214285714284,-0.000404571526347417,-1.088741453167804
0.09055714285714284,-6.860708947457189e-05,-1.088070734102458
0.09058214285714283,0.0006033217842711183,-1.088406093635131
0.09060714285714284,0.000939286221144269,-1.08941217223315
0.09063214285714284,0.001611215094889653,-1.088741453167804
0.09065714285714284,0.001611215094889653,-1.090753610363841
0.09068214285714284,0.001947179531762499,-1.090753610363841
0.09070714285714283,0.001611215094889653,-1.091424329429187
0.09073214285714284,0.002283143968635038,-1.093436486625224
0.09075714285714284,0.001611215094889653,-1.093101127092551
0.09078214285714284,0.0009392862211439635,-1.09410720569057
0.09080714285714284,0.0002673573473982732,-1.092765767559878
0.09083214285714283,-0.001076500400093107,-1.091424329429187
0.09085714285714284,-0.001748429273839256,-1.090082891298493
0.09088214285714284,-0.002756322584457333,-1.085387857841076
0.09090714285714284,-0.003092287021330178,-1.081363543449001
0.09093214285714284,-0.004100180331948713,-1.074656352795545
0.09095714285714283,-0.005444038079440093,-1.067613802609415
0.09098214285714284,-0.00645193139005924,-1.060906611955954
0.09100714285714284,-0.007795789137550009,-1.051851904573791
0.09103214285714284,-0.008803682448168544,-1.04346791625697
0.09105714285714284,-0.009475611321914235,-1.033407130276785
0.09108214285714283,-0.00981157575878708,-1.024352422894618
0.09110714285714283,-0.01014754019565977,-1.015633075045128
0.09113214285714284,-0.01048350463253277,-1.005572289064939
0.09115714285714284,-0.009475611321914235,-0.9965175816827718
0.09118214285714284,-0.008803682448168544,-0.9857860766372408
0.09120714285714283,-0.007459824700677164,-0.9760606501897283
0.09123214285714283,-0.005780002516313703,-0.9666705832748929
0.09125714285714284,-0.004100180331948713,-0.9556037186966848
0.09128214285714284,-0.002084393710711643,-0.9452075731838266
0.09130714285714284,-6.860708947457189e-05,-0.933469989540277
0.09133214285714283,0.001947179531762499,-0.9217324058967274
0.09135714285714283,0.002955072842380575,-0.9099948222531832
0.09138214285714284,0.00463489502674526,-0.8965804409462641
0.09140714285714284,0.00597875277423664,-0.8841721382373688
0.09143214285714284,0.00665068164798233,-0.8704223973977823
0.09145714285714283,0.006314717211109485,-0.8573433756235412
0.09148214285714283,0.005306823900491408,-0.8445997133819789
0.09150714285714284,0.003291037279253879,-0.8305146130097137
0.09153214285714284,0.0002673573473982732,-0.8171002317027999
0.09155714285714284,-0.002420358147584488,-0.8003322550691577
0.09158214285714283,-0.003764215895075868,-0.7812167617068055
0.09160714285714283,-0.003092287021330483,-0.7587476730177352
0.09163214285714284,0.0006033217842711183,-0.7302421127405331
0.09165714285714284,0.007994539395473711,-0.6963707999405758
0.09168214285714284,0.01941733024915044,-0.6557922964871616
0.09170714285714283,0.03453572990842847,-0.6108541191090004
0.09173214285714283,0.05234184506268116,-0.5628977059368053
0.09175714285714284,0.07115585352756859,-0.512258416503184
0.09178214285714284,0.08963389755557508,-0.4619544866022573
0.09180714285714284,0.1064321193992173,-0.412991994832022
0.09183214285714283,0.1195347324372583,-0.3690598960518793
0.09185714285714283,0.1282698077959483,-0.3304935497945197
